Node ID,Node Name,X,Y,Z,To,,,,,,,,,,,,,,,,,,,,
1,Start,-150,0,43.92281667,2,,,,,,,,,,,,,,,,,,,,
2,Entrance,8.0028,0,43.92281667,1,44,3,4,,,,,,,,,,,,,,,,,
44,,-26.65058333,0,63.70408333,3,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
45,,61.12291667,0,63.70408333,4,,,,,,,,,,,,,,,,,,,,
3,Registration,8.0028,0,26.32788333,44,2,4,,,,,,,,,,,,,,,,,,
4,,101.7039167,0,43.92281667,3,5,45,,,,,,,,,,,,,,,,,,
5,,101.7039167,0,-45.45991667,4,6,34,36,,,,,,,,,,,,,,,,,
6,,101.7039167,0,-83.69951667,5,7,37,,,,,,,,,,,,,,,,,,
7,,101.7039167,0,-132.0366167,6,8,38,,,,,,,,,,,,,,,,,,
8,,101.7039167,0,-179.3474833,7,9,33,40,43,,,,,,,,,,,,,,,,
9,,23.37201667,0,-179.3474833,8,10,42,,,,,,,,,,,,,,,,,,
10,,-40.88211667,0,-179.3474833,9,11,13,15,,,,,,,,,,,,,,,,,
11,RM1,-40.88211667,0,-131.4300833,10,12,,,,,,,,,,,,,,,,,,,
12,RM1Bed,-95.41848333,0,-131.4300833,11,,,,,,,,,,,,,,,,,,,,
13,RM2,-80.21868333,0,-197.2682833,10,14,,,,,,,,,,,,,,,,,,,
14,RM2Bed,-112.4909167,0,-197.2682833,13,,,,,,,,,,,,,,,,,,,,
15,,-40.88211667,0,-272.6308833,10,16,18,21,29,,,,,,,,,,,,,,,,
16,RM3,-84.29978333,0,-272.6308833,15,17,,,,,,,,,,,,,,,,,,,
17,RM3Bed,-111.7375833,0,-272.6308833,16,,,,,,,,,,,,,,,,,,,,
18,,-40.88211667,0,-362.5379833,15,19,21,24,27,29,30,,,,,,,,,,,,,,
19,RM4,-77.51751667,0,-362.5379833,18,20,,,,,,,,,,,,,,,,,,,
20,RM4Bed,-110.7394167,0,-362.5379833,19,,,,,,,,,,,,,,,,,,,,
21,,-7.468916667,0,-397.7438167,10,15,18,22,24,29,30,,,,,,,,,,,,,,
22,RM5,-7.468916667,0,-439.6691833,21,23,,,,,,,,,,,,,,,,,,,
23,RM5Bed,-45.0996,0,-439.6691833,22,,,,,,,,,,,,,,,,,,,,
24,,32.6785,0,-397.7438167,18,21,25,27,29,30,31,,,,,,,,,,,,,,
25,RM6,32.6785,0,-432.9058833,24,26,,,,,,,,,,,,,,,,,,,
26,RM6Bed,32.6785,0,-461.7440167,25,,,,,,,,,,,,,,,,,,,,
27,,152.5015167,0,-397.7438167,18,24,28,29,30,,,,,,,,,,,,,,,,
28,,152.5015167,0,-479.7659833,27,,,,,,,,,,,,,,,,,,,,
29,,32.6785,0,-340.0978833,15,18,21,24,27,30,31,,,,,,,,,,,,,,
30,,67.46651667,0,-340.0978833,18,21,24,27,29,31,,,,,,,,,,,,,,,
31,Station1,69.48418333,0,-294.1177833,24,29,30,32,,,,,,,,,,,,,,,,,
32,Station2,69.48418333,0,-261.2383167,8,31,33,,,,,,,,,,,,,,,,,,
33,Station3,69.48418333,0,-238.5447167,8,32,,,,,,,,,,,,,,,,,,,
34,,147.0087167,0,-45.45991667,5,35,,,,,,,,,,,,,,,,,,,
35,,147.0087167,0,-12.01921667,34,,,,,,,,,,,,,,,,,,,,
36,RegistrationDesk,7.877683333,0,-10.56991667,5,,,,,,,,,,,,,,,,,,,,
37,,41.69551667,0,-83.69951667,6,42,,,,,,,,,,,,,,,,,,,
38,,141.2128167,0,-132.0366167,7,39,,,,,,,,,,,,,,,,,,,
39,,141.2128167,0,-99.59198333,38,,,,,,,,,,,,,,,,,,,,
40,,138.7973833,0,-179.3474833,8,41,,,,,,,,,,,,,,,,,,,
41,,163.2981833,0,-179.3474833,40,,,,,,,,,,,,,,,,,,,,
42,,23.37201667,0,-144.9116833,9,37,,,,,,,,,,,,,,,,,,,
43,,124.6611833,0,-209.9489833,8,33,,,,,,,,,,,,,,,,,,,
46,W1,-111.2537833,0,83.9443,45,,,,,,,,,,,,,,,,,,,,
47,W2,-99.79538333,0,83.9443,45,,,,,,,,,,,,,,,,,,,,
48,W3,-87.1562,0,83.9443,45,,,,,,,,,,,,,,,,,,,,
49,W4,-59.82828333,0,83.9443,45,,,,,,,,,,,,,,,,,,,,
50,W5,-47.18911667,0,83.9443,45,,,,,,,,,,,,,,,,,,,,
51,W6,-73.27098333,0,83.9443,45,,,,,,,,,,,,,,,,,,,,
52,W7,-23.97631667,0,83.9443,45,,,,,,,,,,,,,,,,,,,,
53,W8,-11.33718333,0,83.9443,45,,,,,,,,,,,,,,,,,,,,
54,W9,12.66161667,0,83.9443,45,,,,,,,,,,,,,,,,,,,,
55,W10,25.3008,0,83.9443,45,,,,,,,,,,,,,,,,,,,,
56,W11,1.203216667,0,83.9443,45,,,,,,,,,,,,,,,,,,,,
57,W12,-35.43471667,0,83.9443,45,,,,,,,,,,,,,,,,,,,,
58,W13,61.12291667,0,83.9443,45,,,,,,,,,,,,,,,,,,,,
59,W14,37.02538333,0,83.9443,45,,,,,,,,,,,,,,,,,,,,
60,W15,48.48378333,0,83.9443,45,,,,,,,,,,,,,,,,,,,,
61,W16,-111.2537833,0,97.66901667,45,,,,,,,,,,,,,,,,,,,,
62,W17,-99.79538333,0,97.66901667,45,,,,,,,,,,,,,,,,,,,,
63,W18,-87.1562,0,97.66901667,45,,,,,,,,,,,,,,,,,,,,
64,W19,-59.82828333,0,97.66901667,45,,,,,,,,,,,,,,,,,,,,
65,W20,-47.18911667,0,97.66901667,45,,,,,,,,,,,,,,,,,,,,
